aar;video_url;kommune;tittel;tema;hva_er_spesielt;folelse;antrekk;type_bygg_og_industri;type_historisk;type_natur_og_idrett;type_kunst_og_haandverk;type_idrett_og_fysisk_aktivitet;tema_samlere_entusiaster_og_oppfinnere;tema_vitenskap;relasjoner;type_musikere;type_mat;type_dyr;antall_menn;antall_kvinner;tema_natur_og_friluftsliv;tema_kjop_og_salg;type_landbruk_og_fiske;offentlige_tjenester_og_veldedighet;hovedperson1_kjonn;hovedperson2_kjonn;hovedperson3_kjonn;hovedperson1_alder;hovedperson2_alder;hovedperson3_alder;tema_politikk_og_media
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001596/12-04-1996#t=12m20s;Bodø;Spitfire;Historisk;;;Slips;;Fly, Museum;;;;;;;;;;3;;;;;;Mann;;;50 til 60;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04004796/22-11-1996#t=15m24s;Trondheim;Trondheim: Ford Tudor ombygd til Hot Ros;Samlere entusiaster og oppfinnere;Hjemmelaget, Nerdefaktor;;;;;;;;Biler, Motor;;;;;;1;;;;;;Mann;;;40 til 50;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04004796/22-11-1996#t=19m35s;Stavanger;Stavanger: Orkideer;Natur og friluftsliv;Nerdefaktor;;;;;;;;;;;;;;;;Planteliv og botanikk;;;;Mann;;;60 til 70;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001596/12-04-1996#t=21m2s;Molde;Slalom;Idrett og fysisk aktivitet;;;;;;;;Skisport;;;;;;;1;;;;;;Mann;;;20 til 30;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001596/12-04-1996#t=0s;Bergen;Vignett, åpning, mellomstikk;Ukategoriserbart;;;Uniform;;;;;;;;;;;;1;;;;;;;;;;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04004796/22-11-1996#t=29s;Bodø;Bodø: Norsk luftfartsenter (mellomstikk);Historisk;Nerdefaktor;;Skinnlue;;Fly, Krigshistorie, Museum;;;;;;;;;;1;;;;;;Mann;;;60 til 70;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04004896/29-11-1996#t=1m59s;Dovre;Dovre: Animasjonsfilm og gårdsdrift;Kunst og Håndverk;Grunder, Spesiell jobb, Spesielle kombinasjoner;;;;;;Film;;;;;;;;;2;;;;;Kvinne;Kvinne;;20 til 30;50 til 60;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001696/19-04-1996#t=3m13s;Fredrikstad;Fredrikstad: Campingsesongen starter;Natur og friluftsliv;;;;;;;;;;;;;;;3;;Camping;;;;Mann;;;50 til 60;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04004896/29-11-1996#t=7m1s;Kristiansand;Kristiansand: Forberedelser til roregatta;Kunst og Håndverk;Rare arrangement eller klubber eller foreninger;;Treningsklær;;;;Båt;;;;;;;;2;;;;;;Mann;Mann;;40 til 50;40 til 50;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001696/19-04-1996#t=7m50s;Farsund;Farsund: Origami;Kunst og Håndverk;Nerdefaktor;Wow;;;;;Andre materialer;;;;Familie;;;;3;;;;;;Mann;;;40 til 50;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001696/19-04-1996#t=11m41s;Verdal;Verdal: 14 år og tekstforfatter;Samlere entusiaster og oppfinnere;Nerdefaktor;Elsker;;;;;;;Har bare en;;;;;;2;2;;;;;Mann;;;15 til 20;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04004896/29-11-1996#t=10m36s;Ålesund;Åsestrand: Tar vare på vevtradisjoner;Kunst og Håndverk;;;Bunad;;;;Plantefarging, Utstillinger og galleri, Veving;;;;Terapi;;;;;1;;;;;Kvinne;;;60 til 70;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04004896/29-11-1996#t=15m8s;Lund;Ualand: Restaurert kvernhus;Kunst og Håndverk;;;Caps, Kjeledress, Strikkekofte;;;;Restaurering og reparasjon;;;;;;;;10;10;;;;;Mann;Mann;Kvinne;70 til 80;10 til 15;60 til 70;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04004896/29-11-1996#t=19m31s;Svalbard;Longyearbyen: Fotballskole;Idrett og fysisk aktivitet;;Ler;Caps, Joggebukse, Treningsklær;;;;;Fotball;;;;;;;20;20;;;;;Mann;Kvinne;Mann;5 til 10;10 til 15;20 til 30;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001696/19-04-1996#t=16m21s;Lardal;Lardal: Isskjæring;Natur og friluftsliv;Spesiell latter;;Caps, Kjeledress;;;;;;;;;;;;3;;Jakt og fangst;;;;Mann;;;70 til 80;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001696/19-04-1996#t=19m29s;Odda;Odda: Hubro;Dyr;;Trist;;;;;;;;;;;;Fugl;2;;;;;;Mann;;;40 til 50;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04004896/29-11-1996#t=28s;Fjell;Sotra: Fjell festning (mellomstikk);Historisk;;;Uniform;;Bygninger, Krigshistorie, Museum;;;;;;;;;;1;;;;;;Mann;;;20 til 30;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001796/26-04-1996#t=1m26s;Øygarden;Hellesøy: Nothengje;Landbruk og fiske;;;Caps, Kjeledress;;;;;;;;;;;;7;;;;Fiskere;;Mann;;;60 til 70;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001796/26-04-1996#t=1m26s;Volda;Volda: Barselsavdeling tilpasset mor og barn;Offentlige tjenester og veldedighet;;Elsker;;;;;;;;;Kjærlighet, Familie;;;;1;7;;;;Helsetjenester, Sykehus;Kvinne;Mann;;20 til 30;30 til 40;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04004996/06-12-1996#t=2m29s;Lillehammer;Lillehammer: Treninig for morgenfugler;Idrett og fysisk aktivitet;Alder;;Joggebukse, Treningsklær;;;;;;;;;;;;10;;;;;;Mann;Mann;Mann;70 til 80;50 til 60;50 til 60;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001796/26-04-1996#t=15m27s;Gulen;Gulen: Klinkekulefeber;Idrett og fysisk aktivitet;;Elsker;;;;;;;;;;;;;5;;;;;;Mann;;;10 til 15;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04004996/06-12-1996#t=6m38s;Tromsø;Tromsø: Ung kunstner;Kunst og Håndverk;Alder, Livsvisdom, Personlighet;Elsker, Ler;;;;;Maling, Tegning og maling, Utstillinger og galleri;;;;;;;;4;5;;;;;Kvinne;;;10 til 15;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001796/26-04-1996#t=10m32s;Vågan;Henningsvær: Lofotfiske i fembøring;Landbruk og fiske;;;Caps, Kjeledress, Skinnlue;;;;;;;;;;;;5;2;;;Fiskere;;Mann;Mann;;15 til 20;30 til 40;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04004996/06-12-1996#t=11m17s;Stavanger;Stavanger: Lutefisk;Mat;;;;;;;;;;;;;Diverse tradisjonsmat, Er dette mat?, Fisk;;8;3;;;;;Mann;Mann;Mann;40 til 50;30 til 40;20 til 30;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001796/26-04-1996#t=18m30s;Trysil;Trysil: Snegleoppdrett;Landbruk og fiske;Spesiell jobb;Wow;;;;;;;;;;;;;;1;;;Oppdrett;;Kvinne;;;30 til 40;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001796/26-04-1996#t=18m30s;Ukjent sted;Hordaland: Vårstemning;Natur og friluftsliv;;;;;;;;;;;;;;;;;Friluftsliv, Planteliv og botanikk, Årstider og vakker natur;;;;;;;;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04004996/06-12-1996#t=16m8s;Flekkefjord;Flekkefjord: Amerikafrelst;Samlere entusiaster og oppfinnere;Personlighet, Sært motiv;;Hatt;;;;;;50-tall, 60-tallet, Traktor, Western;;;;;;1;1;;;;;Mann;Kvinne;;60 til 70;60 til 70;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001796/26-04-1996#t=31s;Stryn;På tur på Briksdalsbreen;Natur og friluftsliv;;;;;;;;;;;;;;;1;1;Brevandring og isklatring;;;;;;;;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04004996/06-12-1996#t=20m29s;Nord-Fron;Skåbu: Gris vil være hest;Dyr;Livsstil, Navn, Spesielle kombinasjoner, Sære vaner;Ler;Caps, Kjeledress;;;;;;;;Vennskap;;;Gris, Hest;;1;;;;;Kvinne;;;15 til 20;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001896/03-05-1996#t=2m4s;Arendal;Arendal: Brannmann for en dag;Ukategoriserbart;Alder;Elsker;Hjelm;;;;;;;;;;;;5;;;;;;Mann;;;0 til 5;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001896/03-05-1996#t=6m19s;Gjøvik;Gjøvik: Bli ny;Ukategoriserbart;Livsstil;Elsker, Ler;;;;;;;;;;;;;1;3;;;;;Kvinne;;;50 til 60;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04004996/06-12-1996#t=28s;Bergen;Bergen: Dukketeater på Hordamuseet (mellomstikk);Kunst og Håndverk;Spesiell jobb;;;;;;Dukkemaker, Dukketeater, Teater og forestillinger;;;;;;;;7;;;;;;Mann;Mann;Mann;40 til 50;30 til 40;30 til 40;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001896/03-05-1996#t=10m32s;Lurøy;Lovund: Lundkomardag;Dyr;Rare arrangement eller klubber eller foreninger;;Caps;;;;;;;;;;;Fugl;8;10;;;;;Mann;;;30 til 40;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04005096/13-12-1996#t=2m1s;Hamar;Hamar: Julespill på Hedmarksmuseet;Kunst og Håndverk;;;Strikkekofte;;;;Teater og forestillinger;;;;;;;;6;6;;;;;Mann;Kvinne;Mann;40 til 50;10 til 15;10 til 15;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001896/03-05-1996#t=15m;Ringsaker;Ringsaker: Bygdesmed;Kunst og Håndverk;Spesiell jobb;;Kjeledress;;;;Smed og smier;;;;;;;;1;;;;;;Mann;;;70 til 80;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04005096/13-12-1996#t=6m39s;Sarpsborg;Sarpsborg: Akupunktur på hund;Dyr;Spesiell jobb;;;;;;;;;;;;;Hund;3;;;;;;Mann;Mann;Mann;30 til 40;40 til 50;5 til 10;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001896/03-05-1996#t=29s;Kvam;På Hardanger fartøyvernsenter (mellomstikk);Kunst og Håndverk;;;;;;;Rekonstruksjon, Restaurering og reparasjon;;;;;;;;;;;;;;;;;;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04005096/13-12-1996#t=13m2s;Etnedal;Etnedal: Badstubadere;Idrett og fysisk aktivitet;Rare arrangement eller klubber eller foreninger, Spesielle kombinasjoner, Sære vaner, Sært motiv;Wow, Ler;Ingenting;;;;;Dans;;;;;;;10;10;;;;;Mann;Kvinne;;30 til 40;30 til 40;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001896/03-05-1996#t=18m57s;Vestre Toten;Ny programleder/ Svanen;Dyr;;Elsker;Hatt;;;;;;;;Kjærlighet, Vennskap;;;Fugl, Menneske hjelper dyr;1;;;;;;Mann;;;60 til 70;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04005096/13-12-1996#t=15m32s;Sør-Varanger;Kirkenes: Mørketid;Natur og friluftsliv;;;;;;;;;;;;;;;;6;Friluftsliv, Årstider og vakker natur, Vær;;;;Kvinne;Kvinne;Kvinne;40 til 50;50 til 60;60 til 70;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04005096/13-12-1996#t=17m47s;Stord;Leirvik: Spøkelset;Ukategoriserbart;;Redd;;;;;;;;;;;;;;3;;;;;Kvinne;Kvinne;Kvinne;15 til 20;15 til 20;40 til 50;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04005096/13-12-1996#t=30s;Aurland;Lærdalstunnelen skal bli verdens lengste veitunnel (mellomstikk);Bygg og industri;Rekord, lengst, høyest, minst;;Hjelm;Vei;;;;;;;;;;;2;;;;;;Mann;Mann;;40 til 50;50 til 60;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04005196/20-12-1996#t=1m59s;Gloppen;Sandane: Nissefortelling;Ukategoriserbart;Rare arrangement eller klubber eller foreninger;Elsker;;;;;;;;;;;;;10;7;;;;;Mann;Mann;Kvinne;30 til 40;0 til 5;0 til 5;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04005196/20-12-1996#t=7m14s;Utlandet;Costa del Sol: Juleforberedelser;Ukategoriserbart;;;;;;;;;;;;;;;20;20;;;;;Kvinne;Kvinne;Mann;60 til 70;60 til 70;70 til 80;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04005196/20-12-1996#t=13m49s;Osterøy;Osterøy: Hest frakter tømmer;Landbruk og fiske;Bruk;;Caps, Kjeledress;;;;;;;;;;;;6;6;;;Skogsdrift;;Kvinne;Mann;Kvinne;15 til 20;60 til 70;15 til 20;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04005196/20-12-1996#t=17m25s;Røyken;Åros: Bonsai;Samlere entusiaster og oppfinnere;Nerdefaktor;;;;;;;;;;;;;;1;;;;;;Mann;;;40 til 50;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04005196/20-12-1996#t=21m3s;Bodø;Bodø: Hjem til jul;Musikk;;;;;;;;;;;;Musikkvideo, Sang;;;1;3;;;;;Mann;Kvinne;;40 til 50;40 til 50;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04005196/20-12-1996#t=28s;Kristiansand;Kristiansand: I dyreparken (mellomstikk);Dyr;Spesielle kombinasjoner;;;;;;;;;;;;;eksotiske dyr, Fugl, Hjort;;;;;;;;;;;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04005296/27-12-1996;Ukjent sted;Åpning (Mellomstikk julekavalkade);Ukategoriserbart;;;Slips;;;;;;;;;;;;1;3;;;;;;;;;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001996/10-05-1996#t=2m28s;Vennesla;Vennesla: Moped-guttene;Samlere entusiaster og oppfinnere;Nerdefaktor, Rare arrangement eller klubber eller foreninger;Elsker;Hjelm, Kjeledress;;;;;;Motor, Motorsykler;;Vennskap;;;;7;;;;;;Mann;Mann;;50 til 60;50 til 60;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001996/10-05-1996#t=7m24s;Masfjorden;Matre: Trodal gårdsmuseum;Historisk;;;;;Bygdehistorie og årbøker, Gamle dager, Museum;;;;;;;;;;1;;;;;;Mann;;;60 til 70;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001996/10-05-1996#t=12m24s;Vågan;Laukvik/Luxembourg: Laukvik brass spiller for kongeparet;Musikk;;;Uniform;;;;;;;;;Messinginstrument;;;5;9;;;;;Kvinne;Mann;;15 til 20;40 til 50;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001996/10-05-1996#t=17m41s;Etne;Etne: Nytt møte med Thor Westerlund;Ukategoriserbart;Livsstil, Livsvisdom;;;;;;;;;;Terapi;;;;4;3;;;;;Mann;;;20 til 30;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001996/10-05-1996#t=17m41s;Tinn;Tinn: Skisprettert;Idrett og fysisk aktivitet;Rare arrangement eller klubber eller foreninger, Rekord, lengst, høyest, minst;Wow;;;;;;Skisport;;;;;;;3;;;;;;Mann;;;20 til 30;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04001996/10-05-1996#t=7s;Bergen;Bergen: Hanseatica Bergensia/Hansadagane (mellomstikk);Historisk;;;;;Byhistorie;;;;;;;;;;;;;;;;;;;;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002096/17-05-1996#t=2m31s;Bærum;Lysaker: Fossiler;Historisk;Alder, Nerdefaktor;Elsker;;;Arkeologi;;;;;;;;;;2;2;;;;;Mann;Kvinne;Mann;5 til 10;5 til 10;5 til 10;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002096/17-05-1996#t=6m49s;Lillehammer;Lillehammer: Edvard Dahlsveen;Musikk;;;Slips;;;;;;;;;Korps, Messinginstrument;;;4;;;;;;;Mann;;40 til 50;50 til 60;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002096/17-05-1996#t=11m14s;Svalbard;Svalbard: Michaloff Wigdehl;Kunst og Håndverk;;;;;;;Maling;;;;;;;;;5;;;;;Kvinne;;;5 til 10;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002096/17-05-1996#t=16m8s;Berlevåg;Berlevåg: Glassblåser Daniela Salathe;Kunst og Håndverk;;;;;;;Glass;;;;;;;;;1;;;;;Kvinne;;;40 til 50;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002096/17-05-1996#t=20m45s;Bergen;Bergen: Nattevakt på Akvariet;Dyr;Spesiell jobb;Elsker, Ler;Caps, Kjeledress;;;;;;;;;;;Fisk;1;;;;;;Mann;;;60 til 70;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002096/17-05-1996#t=31s;Oslokommune;Fedrelandssangen (mellomstikk);Historisk;;;Slips;;;;;;;;;;;;1;;;;;;Mann;;;60 til 70;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002196/24-05-1996#t=4m2s;Trysil;Trysil: Hønsefarm;Dyr;Grunder;Elsker;;;;;;;;;;;;Høne;2;1;;;;;Mann;Mann;;10 til 15;10 til 15;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002196/24-05-1996#t=8m1s;Porsgrunn;Brevik:  85 år gammel organist;Musikk;Alder, Religiøst;;;;;;;;;;;Orgel;;;;1;;;;;Kvinne;;;80 til 90;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002196/24-05-1996#t=11m37s;Trondheim;Trondheim: Modellfly;Samlere entusiaster og oppfinnere;;;;;;;;;Modellfly;;;;;;1;;;;;;Mann;;;20 til 30;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002196/24-05-1996#t=15m25s;Vaksdal;Vaksdal: Tarm-kunstner;Kunst og Håndverk;Nerdefaktor;Wow, Redd;;;;;Andre materialer;;;;;;;;;1;;;;;Kvinne;;;20 til 30;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002196/24-05-1996#t=15m25s;Svalbard;Svalbard: Hotellet på Capp Linné;Politikk og media;Spesiell jobb;;;;;;;;;;;;;;4;;;;;;Mann;;;30 til 40;;;Nærradio
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002296/31-05-1996#t=2m40s;Lillehammer;Lillehammer: Holy Riders;Samlere entusiaster og oppfinnere;Religiøst;;Hjelm;;;;;;Motorsykler;;;;;;3;1;;;;;;;;;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002296/31-05-1996#t=5m56s;Målselv;Målselv: Kunst i barneskolen;Kunst og Håndverk;;;;;;;Maling;;;;;;;;1;4;;;;;Mann;Kvinne;Mann, Kvinne;50 til 60;5 til 10;5 til 10;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002296/31-05-1996#t=10m19s;Oslokommune;Oslo: Lager figurer av røtter;Kunst og Håndverk;Nerdefaktor;;;;;;Andre materialer;;;;;;;;1;;;;;;Mann;;;60 til 70;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002296/31-05-1996#t=13m39s;Kvam;Øystese: Gullfisk;Dyr;;Wow;;;;;;;;;;;;Fisk;3;;;;;;Mann;Mann;Mann;50 til 60;5 til 10;5 til 10;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002296/31-05-1996#t=17m41s;Kongsberg;Kongsberg: Kanobygging;Kunst og Håndverk;;;Kjeledress;;;;Båt;;;;;;;;2;1;;;;;Mann;Kvinne;;15 til 20;15 til 20;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002296/31-05-1996#t=22m2s;Halsa;Halsa: Månin Dre;Musikk;;;Hatt;;;;;;;;;Musikkvideo;;;1;;;;;;Mann;;;50 til 60;;;
1996;https://tv.nrk.no/serie/norge-rundt/DHLN04002296/31-05-1996#t=28s;Eigersund;Egersund Fayansefabrikk (mellomstikk);Historisk;;;;;Byhistorie, Gamle dager, Museum;;;;;;;;;;1;;;;;;Mann;;;60 til 70;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000197/03-01-1997#t=1m57s;Bergen;Bergen: Eksport av sel;Dyr;;;Uniform;;;;;;;;;;;Sel;4;1;;;;;Kvinne;;;40 til 50;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000197/03-01-1997#t=29s;Bergen;Bergen tekniske museum;Historisk;;;Caps, Kjeledress, Uniform;;Gamle dager, Museum;;;;;;;;;;3;;;;;;;;;;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000197/03-01-1997#t=4m54s;Stranda;Hellesylt: Peer Gynt på tretavler;Kunst og Håndverk;Sært motiv;;;;;;Treskjærer, Utstillinger og galleri;;;;;;;;1;;;;;;Mann;;;50 til 60;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000197/03-01-1997#t=8m11s;Porsanger;Billefjord: Julekortsamling;Samlere entusiaster og oppfinnere;Sære vaner;;;;;;;;Julepynt;;;;;;;1;;;;;Kvinne;;;60 til 70;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000197/03-01-1997#t=12m8s;Vågan;Svolvær: Harpuner i miniatyr;Samlere entusiaster og oppfinnere;Hjemmelaget, Livsstil, Miniatyr;;;;;;;;;;;;;;1;;;;;;Mann;;;70 til 80;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000197/03-01-1997#t=16m4s;Kvinnherad;Eikelandsvågen: Båtbyggeri;Kunst og Håndverk;;;Caps;;;;Båt, Rekonstruksjon, Restaurering og reparasjon;;;;;;;;2;1;;;;;Mann;Mann;Kvinne;40 til 50;70 til 80;40 til 50;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000197/03-01-1997#t=20m48s;Rennesøy;Rennesøy: Spøkelset på Ulstein Kloster;Ukategoriserbart;;;;;;;;;;;;;;;;1;;;;;Kvinne;;;50 til 60;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000297/10-01-1997#t=29s;Valle;Sylvartun i Setesdal;Ukategoriserbart;;;Slips;;;;;;;;;;;;1;1;;;;;Mann;;;50 til 60;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000297/10-01-1997#t=2m28s;Fet;Fetsund: Skibladner i miniatyr;Samlere entusiaster og oppfinnere;Miniatyr;;;;;;;;Båter;;;;;;3;;;;;;Mann;Mann;;40 til 50;40 til 50;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000297/10-01-1997#t=7m28s;Ringsaker;Mesnalia: Lillehammer-husky;Dyr;Spesielle kombinasjoner;Ler;;;;;;;;;;;;Hund;2;;;;;;Mann;;;40 til 50;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000297/10-01-1997#t=11m43s;Mandal;Mandal: Lekeapparater i heltre;Kunst og Håndverk;Hjemmelaget, Spesiell jobb;Wow;Caps, Hjelm, Kjeledress;;;;Treskjærer;;;;;;;;5;6;;;;;Mann;;;60 til 70;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000297/10-01-1997#t=16m29s;Hjelmeland;Hjelmeland: Åsegard - lang fra folk;Ukategoriserbart;Isolasjon fra samfunnet, Livsstil;;Kjeledress;;;;;;;;Familie;;;;1;1;;;;;Mann;Kvinne;;40 til 50;70 til 80;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000297/10-01-1997#t=22m15s;Ukjent sted;Vinterbilder;Natur og friluftsliv;;;;;;;;;;;;;;;;;Årstider og vakker natur;;;;;;;;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000397/17-01-1997#t=28s;Bergen;Gjennvinningsanlegg i Rådalen;Bygg og industri;;;Kjeledress;Anlegg;;;;;;;;;;;4;;;;;;Mann;;;40 til 50;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000397/17-01-1997#t=2m18s;Lesja;Lesja: Fuglehus;Kunst og Håndverk;;;Kjeledress;;;;Snekring;;;;;;;;2;;;;;;;;;;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000397/17-01-1997#t=4m35s;Stavanger;Stavanger: Boksamler;Samlere entusiaster og oppfinnere;;;Slips;;;;;;Bøker;;;;;;3;;;;;;Mann;;;70 til 80;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000397/17-01-1997#t=9m32s;Stjørdal;Hegra: Amcar;Samlere entusiaster og oppfinnere;;;Caps, Kjeledress, Slips;;;;;;Biler;;;;;;7;1;;;;;Mann;;;70 til 80;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000397/17-01-1997#t=13m43s;Skien;Norsjø: Tømmerfløting;Landbruk og fiske;;;Caps, Kjeledress;;;;;;;;;;;;3;;;;Tømmerfløting;;Mann;;;60 til 70;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000397/17-01-1997#t=17m26s;Kristiansand;Kristiansand: Odderøya fyr;Ukategoriserbart;;;Hatt, Kjeledress;;;;;;;;;;;;1;2;;;;;Kvinne;Mann;;30 til 40;30 til 40;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000497/24-01-1997#t=29s;Øyer;Norske vegmuseum i Hunderfossen;Historisk;;;Caps, Kjeledress;;Museum;;;;;;;;;;1;;;;;;;;;;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000497/24-01-1997#t=2m17s;Tromsø;Tromsø: Papegøyer og undulater;Dyr;Livsstil, Personlighet;Wow, Ler;;;;;;;;;;;;Fugl, Papegøye, Undulat;1;;;;;;Mann;;;50 til 60;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000497/24-01-1997#t=6m32s;Sandnes;Sandnes: Klær av hundehår;Kunst og Håndverk;Spesielle kombinasjoner;;;;;;Garn til håndarbeid, Strikking, Veving;;;;;;;;1;5;;;;;Kvinne;;;40 til 50;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000497/24-01-1997#t=11m23s;Vågan;Svolvær: Kunst av tang og tare;Kunst og Håndverk;Spesielle kombinasjoner;;Hatt, Piercing, Strikkekofte;;;;Utstillinger og galleri, Andre materialer;;;;;;;;4;10;;;;;Kvinne;Kvinne;;50 til 60;20 til 30;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000497/24-01-1997#t=14m18s;Bergen;Fana: Allergimat;Kjøp og salg;Hjemmelaget;;Kjeledress;;;;;;;;;;;;2;2;;Småskalaproduksjon, Spesialbutikk;;;Kvinne;Kvinne;;40 til 50;40 til 50;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000497/24-01-1997#t=19m13s;Sør-Varanger;Revøysund: Revøysund bruk;Ukategoriserbart;Isolasjon fra samfunnet;;Hatt;;;;;;;;;;;;1;2;;;;;Kvinne;;;70 til 80;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000597/31-01-1997#t=28s;Ukjent sted;På danseskole;Idrett og fysisk aktivitet;;;Paljetter;;;;;Dans;;;;;;;4;6;;;;;Kvinne;;;70 til 80;;;
1997;https://tv.nrk.no/serie/norge-rundt/DHLN04000597/31-01-1997#t=2m2s;Grue;Finnskogen: Mohairgeiter ;Dyr;;;Kjeledress;;;;;;;;;;;;;1;;;;;Kvinne;;;70 til 80;;;
