Antall kommuner i fylket,Fylkesnr.,Kommunenr.,Kommune,0-14 år per 1.1.2020,15 år og eldre per 1.1.2020,Totalt per 1.1.2020,Besøk totalt,Besøk i betjent åpningstid,Arrangement skoler - totalt,Arrangement skoler - fremmøtte,Arrangement barnehager -  totalt,Arrangement barnehager -  fremmøtte,Arrangement for skoler og barnehager - totalt,Arrangement for skoler og barnehager - totalt fremmøtte,Egne arrangement - debatt - totalt,Egne arrangement - debatt - barn,Egne arrangement - debatt - fremmøtte,Egne arrangement - kultur - totalt,Egne arrangement - kultur - barn,Egne arrangement - kultur - fremmøtte,Egne arrangement - opplæring - totalt,Egne arrangement - opplæring - barn,Egne arrangement - opplæring - fremmøtte,Egne arrangement - bibliotekinfo - totalt,Egne arrangement - bibliotekinfo - barn,Egne arrangement - bibliotekinfo - fremmøtte,Egne arrangement (ikke skoler/ barnehager) - totalt,Egne arrangement (ikke skoler/ barnehager) - totalt frammøtte,Eksterne arrangement - debatt - totalt,Eksterne arrangement - debatt - barn,Eksterne arrangement - debatt - fremmøtte,Eksterne arrangement - kultur - totalt,Eksterne arrangement - kultur - barn,Eksterne arrangement - kultur - fremmøtte,Eksterne arrangement - opplæring - totalt,Eksterne arrangement - opplæring - barn,Eksterne arrangement - opplæring - fremmøtte,Eksterne arrangement totalt,Eksterne arrangement frammøtte,Alle typer arrangement totalt,Alle typer arrangement fremmøtte,Antall digitale arrangement,"Antall deltakere/
tilskuere - digitale arrangement",Antall virtuelle besøk,Antall sidevisninger,Antall unike brukere,Følger hjemme-sidene WAI-standarden,Sosiale medier biblioteket er tilstede på,Digitaliserte og registrerte objekter,"Førstegangslån, fagbøker for barn","Fornyelser, fagbøker for barn","Førstegangslån, skjønnlitteratur for barn","Fornyelser, skjønnlitteratur for barn","Førstegangslån, fagbøker for voksne","Fornyelser, fagbøker for voksne","Førstegangslån, skjønnlitteratur for voksne","Fornyelser, skjønnlitteratur for voksne",Førstegangslån bøker,"Førstegangslån, lydbøker for barn","Fornyelser, lydbøker for barn","Førstegangslån, lydbøker for voksne","Fornyelser, lydbøker for voksne","Førstegangslån, musikk-innspillinger for barn","Fornyelser, musikk-innspillinger for barn","Førstegangslån, musikk-innspillinger for voksne","Fornyelser, musikk-innspillinger for voksne","Førstegangslån, film for barn","Fornyelser, film for barn","Førstegangslån, film for voksne","Fornyelser, film for voksne","Førstegangslån, annet","Fornyelser, annet",Førsstegangslån andre medier enn bøker,Førstegangslån totalt,Nedlastede e-bøker for barn,Nedlastede e-bøker for voksne,Nedlasting av e-bøker totalt,Nedlastede e-lydbøker for barn,Nedlastede e-lydbøker for voksne,Nedlasting av e-lydbøker totalt,Nedlastede digitale tidsskrifter og aviser,Nedlastede digitale tekstbaserte dokumenter,Nedlastede digitale audiovisuelle dokumenter,Nedlasting av andre medier enn e-bøker/e-lydbøker totalt,"Søk, fulltekst-databaser","Søk, andre databaser","Viste poster, andre databaser","Aktive lånere, 0-13 år, egen kommune","Aktive lånere, 0-13 år, annen kommune","Aktive lånere, 14-18 år, egen kommune","Aktive lånere, 14-18 år, annen kommune","Aktive lånere, 19-44 år, egen kommune","Aktive lånere, 19-44 år, annen kommune","Aktive lånere, 45 år og eldre, egen kommune","Aktive lånere, 45 år og eldre, annen kommune","Aktive lånere, uten aldersangivelse, egen kommune","Aktive lånere, uten aldersangivelse, annen kommune",Aktive personlige lånere totalt,"Aktive lånere, institusjoner",Aktive lånere totalt,"Fjernlån: Bøker/
dokumenter sendt","Innlån: Bøker/
dokumenter mottatt","Bestand, fagbøker for barn","Bestand, skjønnlitteratur for barn","Bestand, fagbøker voksne","Bestand, skjønnlitteratur for voksne",Total bokbestand,"Tilvekst, fagbøker for barn","Tilvekst, skjønnlitteratur for barn","Tilvekst, fagbøker voksne","Tilvekst, skjønnlitteratur for voksne",Total tilvekst bøker,"Bestand, abonnement (tidsskrift/
aviser)","Bestand, lydbøker for barn","Bestand, lydbøker for voksne","Bestand, musikk-innspillinger for barn","Bestand, musikk-innspillinger for voksne","Bestand, film for barn","Bestand, film for voksne","Bestand, annet",Bestand andre medier enn bøker,Total bestand,"Tilvekst, abonnement (tidsskrift/
aviser)","Tilvekst, lydbøker for barn","Tilvekst, lydbøker for voksne","Tilvekst, musikk-innspillinger for barn","Tilvekst, musikk-innspillinger for voksne","Tilvekst, film for barn","Tilvekst, film for voksne","Tilvekst, annet",Tilvekst andre medier enn bøker,Total tilvekst,"Bestand, 
e-bøker for barn, titler","Bestand, 
e-bøker  for voksne, titler","Bestand, 
e-lydbøker  for barn, titler","Bestand, 
e-lydbøker for voksne, titler","Bestand, andre digitale tekstbaserte dokumenter, titler","Bestand, andre digitale audiovisuelle dokumenter, titler","Bestand, abonnement tidsskrifter og aviser - fulltekst, titler","Bestand, 
e-bøker for barn, lisenser","Bestand, 
e-bøker for voksne, lisenser","Bestand, 
e-lydbøker for barn, lisenser","Bestand, 
e-lydbøker for voksne, lisenser","Bestand, andre digitale tekstbaserte dokumenter, lisenser","Bestand, andre digitale audiovisuelle dokumenter, lisenser","Bestand, abonnement tidsskrifter og aviser - fulltekst, lisenser","Tilvekst, 
e-bøker for barn","Tilvekst, 
e-bøker for voksne","Tilvekst, 
e-lydbøker for barn","Tilvekst, 
e-lydbøker for voksne","Tilvekst, andre digitale tekstbaserte dokumenter","Tilvekst, andre digitale audiovisuelle dokumenter ","Tilvekst, abonnement tidsskrifter og aviser - fulltekst","Bestand, fulltekst-databaser","Bestand, andre databaser","Tilvekst, fulltekst-databaser","Tilvekst, andre databaser","Innkjøps-ordningene, medier mottatt",Arkivmateriale,Fagutdannet biblioteksjef,"Fagutdannede bibliotekarer, antall","Fagutdannede bibliotekarer, årsverk","Personale med annen høyere utdanning, antall","Personale med annen høyere utdanning, årsverk","Annet kontor-/fagpersonale, antall","Annet kontor-/fagpersonale, årsverk","Andre, antall","Andre, årsverk",Antall ansatte,Antall årsverk,"Betjent åpningstid, hoved-biblioteket, timer før 1700","Betjent åpningstid, hoved-biblioteket, timer etter 1700","Betjent åpningstid, hoved-biblioteket, uker per år","Betjent åpningstid, hoved-biblioteket, redusert åpningstid, uker per år","Betjent åpningstid, hoved-biblioteket, lørdagsåpent","Betjent åpningstid, hoved-biblioteket, søndagsåpent","Åpningstider, hoved-biblioteket, meråpent","Betjent åpningstid, avdelingene, timer før 1700","Betjent åpningstid, avdelingene, timer etter 1700","Betjent åpningstid, avdelingene, uker per år","Betjent åpningstid, redusert åpningstid, uker per år","Betjent åpningstid, avdelingene, lørdagsåpne avd.","Betjent åpningstid, avdelingene, søndagsåpne avd.","Åpningstid, avdelingene, meråpent",Antall hjemme-boende lånere,Antall besøk hos hjemme-boende lånere,Antall institusjoner som betjenes,Antall besøk ved institusjoner,Depot-samlinger ved institusjoner,Antall prosjekt biblioteket har arbeidet med?,Ekstern støtte til prosjektarbeid,Prosjektstøtte i tillegg til ordinært driftsbudsjett,Dagsverk brukt til faglige kurs og konferanser,Samarbeid med skoler,Samarbeid med annen offentlig virksomhet,Samarbeid med frivillige organisasjoner,Samarbeid med andre,Areal,Antall faste bibliotek-enheter,Kombinasjons-bibliotek med grunnskole,Kombinasjons-bibliotek med videregående skole,"Kombinasjons-bibliotek med annen skole/
institusjon",Utlånssteder utenfor biblioteket,Leseplasser ved hoved-biblioteket,Leseplasser ved avdelingene,Nye lokaler,Antall mobile enheter,Antall stoppesteder for mobile enheter,"Regnskap, lønn og sosiale utgifter ","Regnskap, kjøp av medier", Regnskap lønn- og medieutgifter totalt 
,46.0,4638.0,Høyanger,599 ,3 502 ,4 101 ,12 352 ,12 352 ,2 ,43 ,2 ,25 ,4 ,68 ,0.0,0.0,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0.0,0 ,2 ,0.0,78 ,1 ,1 ,2 ,3 ,83 ,7 ,151 ,0 ,0 ,0 ,0 ,0 , Nei ,2.0,0 ,578 ,84 ,3 073 ,504 ,1 965 ,165 ,4 321 ,380 ,9 937 ,108 ,46 ,121 ,21 ,4 ,0 ,17 ,0 ,268 ,28 ,182 ,23 ,73 ,7 ,773 ,10 710 ,80 ,414 ,494 ,209 ,220 ,429 ,,,0 ,0 ,,,,115 ,29 ,100 ,23 ,139 ,35 ,292 ,33 ,1 ,0 ,767 ,118 ,885 ,280 ,458 ,4 798 ,17 669 ,19 940 ,30 770 ,73 177 ,146 ,575 ,826 ,1 168 ,2 715 ,22 ,741 ,1 223 ,105 ,1 419 ,1 503 ,2 592 ,998 ,8 603 ,81 780 ,2 ,4 ,11 ,0.0,0 ,24 ,64 ,5 ,110 ,2 825 ,1 667 ,10 688 ,674 ,1 052 ,0 ,0 ,0 ,45 ,210 ,528 ,26 ,0.0,0 ,0.0,1 164 ,2 435 ,308 ,449 ,0 ,0 ,0 ,3.0,0 ,0.0,0 ,668 ,Ja,Nei,0,0,5.0,"1,7",4.0,"1,65",0.0,0,9,"3,35",51,4,43,9,Ja,Nei,0,6,7,198,18,0.0,0.0,0,0.0,0 ,0 ,0 , Nei ,0.0,0 ,0 ,2,Ja,Ja,Ja,,820,7.0,4.0,0.0,0.0,0.0,32,150,Nei,0.0,0.0,1 764 011,288 038,2 052 049
,46.0,4611.0,Etne,751 ,3 311 ,4 062 ,11 920 ,11 920 ,51 ,1 141 ,1 ,12 ,52 ,1 153 ,,,,15 ,10 ,364 ,19 ,16 ,210 ,2 ,1 ,25 ,36 ,599 ,,,,2 ,,25 ,,,,2 ,27 ,90 ,1 779 ,10 ,210 ,2 816 ,5 354 ,1 953 , Ja ,1.0,,2 392 ,215 ,7 863 ,789 ,2 799 ,440 ,3 640 ,794 ,16 694 ,136 ,18 ,433 ,132 ,1 ,1 ,1 ,0 ,368 ,59 ,153 ,51 ,42 ,13 ,1 134 ,17 828 ,1 910 ,818 ,2 728 ,1 920 ,638 ,2 558 ,,,,0 ,,,,356 ,21 ,130 ,5 ,205 ,127 ,266 ,123 ,0 ,2 ,1 235 ,199 ,1 434 ,340 ,1 085 ,3 419 ,9 589 ,6 565 ,9 920 ,29 493 ,174 ,532 ,213 ,423 ,1 342 ,38 ,456 ,882 ,28 ,24 ,585 ,734 ,163 ,2 910 ,32 403 ,2 ,24 ,11 ,0.0,0 ,25 ,5 ,2 ,69 ,1 411 ,1 667 ,10 688 ,674 ,1 052 ,,,7 605 ,39 ,157 ,51 ,33 ,,,,1 164 ,2 435 ,308 ,449 ,,,207 ,3.0,,,,580 ,Nei,Ja,2,"1,5",,0,1.0,"0,3",,0,3,"1,8",21,4,41,8,Ja,Nei,0,2,4,41,8,,,0,,,,,,3.0,3 ,90 000 ,3,Ja,Ja,Ja,,660,2.0,1.0,,,,60,25,Nei,,,1 354 728,239 908,1 594 636
,46.0,4628.0,Vaksdal,703 ,3 274 ,3 977 ,3 832 ,3 125 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0.0,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0.0,0 ,3 ,1.0,70 ,0 ,0 ,0 ,3 ,73 ,3 ,73 ,0 ,0 ,1 503 ,2 825 ,909 , Ja ,1.0,0 ,100 ,105 ,1 008 ,1 228 ,145 ,231 ,1 117 ,1 208 ,2 370 ,6 ,8 ,26 ,67 ,0 ,0 ,0 ,0 ,43 ,43 ,36 ,44 ,238 ,148 ,349 ,2 719 ,11 ,628 ,639 ,24 ,152 ,176 ,,0 ,4 ,4 ,0 ,0 ,0 ,315 ,0 ,180 ,0 ,23 ,2 ,44 ,2 ,157 ,,723 ,0 ,723 ,18 ,25 ,1 535 ,7 147 ,4 081 ,7 969 ,20 732 ,65 ,386 ,151 ,482 ,1 084 ,15 ,278 ,427 ,6 ,57 ,341 ,673 ,2 809 ,4 606 ,25 338 ,1 ,2 ,5 ,0.0,0 ,0 ,1 ,2 ,11 ,1 095 ,1 667 ,10 688 ,674 ,1 052 ,0 ,0 ,7 605 ,0 ,0 ,0 ,0 ,0.0,0 ,0.0,1 164 ,2 435 ,308 ,449 ,0 ,0 ,207 ,4.0,0 ,0.0,0 ,902 ,Nei,Nei,0,0,1.0,"0,8",1.0,"0,2",0.0,0,2,1,11,1,39,6,Nei,Nei,0,5,0,39,6,0.0,0.0,72,0.0,0 ,2 ,2 , Ja ,2.0,2 ,11 000 ,2,Ja,Nei,Nei,,350,2.0,1.0,0.0,0.0,0.0,30,10,Ja,0.0,0.0,697 222,112 050,809 272
,46.0,4648.0,Bremanger,542 ,3 087 ,3 629 ,9 588 ,9 588 ,,,,,0 ,0 ,,,,4 ,1 ,150 ,24 ,5 ,245 ,,,,28 ,395 ,1.0,,25 ,2 ,1.0,100 ,,,,3 ,128 ,31 ,523 ,,,,,, Nei ,1.0,,215 ,36 ,2 498 ,234 ,276 ,97 ,3 722 ,699 ,6 711 ,48 ,13 ,156 ,19 ,3 ,0 ,11 ,17 ,636 ,78 ,505 ,83 ,3 495 ,230 ,4 854 ,11 565 ,45 ,728 ,773 ,90 ,128 ,218 ,,,,0 ,,,,71 ,2 ,20 ,3 ,79 ,10 ,156 ,17 ,41 ,,399 ,111 ,510 ,652 ,344 ,2 615 ,11 221 ,6 228 ,14 515 ,34 579 ,62 ,270 ,129 ,642 ,1 103 ,25 ,632 ,1 285 ,188 ,1 788 ,2 019 ,3 484 ,867 ,10 288 ,44 867 ,0 ,2 ,21 ,0.0,2 ,42 ,98 ,168 ,333 ,1 436 ,1 667 ,10 688 ,674 ,1 052 ,,,7 605 ,16 ,73 ,9 ,5 ,,,,1 164 ,2 435 ,308 ,449 ,,,207 ,4.0,,,,464 ,Nei,Ja,1,1,2.0,"1,35",1.0,"0,2",,0,4,"2,55",10,4,40,4,Nei,Nei,0,6,1,25,16,0.0,0.0,0,,,3 ,40 , Ja ,,,,8,Ja,Nei,Ja,,380,2.0,,,,,20,10,Nei,,,1 567 553,123 867,1 691 420
,46.0,4615.0,Fitjar,620 ,2 569 ,3 189 ,7 643 ,7 030 ,34 ,504 ,10 ,122 ,44 ,626 ,,,,10 ,2 ,322 ,2 ,,,19 ,19 ,293 ,31 ,615 ,,,,,,,,,,0 ,0 ,75 ,1 241 ,3 ,800 ,3 427 ,6 471 ,2 061 , Ja ,2.0,,794 ,460 ,4 573 ,2 318 ,863 ,453 ,2 538 ,656 ,8 768 ,263 ,128 ,158 ,35 ,1 ,1 ,,,346 ,90 ,82 ,24 ,28 ,20 ,878 ,9 646 ,404 ,546 ,950 ,862 ,496 ,1 358 ,,,,0 ,,,,220 ,25 ,28 ,27 ,126 ,21 ,178 ,23 ,0 ,0 ,648 ,97 ,745 ,414 ,418 ,1 168 ,4 837 ,2 351 ,4 346 ,12 702 ,41 ,277 ,152 ,401 ,871 ,13 ,354 ,426 ,2 ,0 ,349 ,217 ,73 ,1 434 ,14 136 ,0 ,0 ,0 ,0.0,0 ,10 ,3 ,0 ,13 ,884 ,1 667 ,10 688 ,674 ,1 052 ,,,7 605 ,15 ,83 ,10 ,41 ,,,,1 164 ,2 435 ,308 ,449 ,,,207 ,5.0,1 ,1.0,1 ,486 ,Nei,Ja,1,"0,85",,0,,0,,0,1,"0,85",16,2,37,,Nei,Nei,105,0,0,,,,,0,,,2 ,30 , Nei ,2.0,2 ,40 000 ,4,Ja,Ja,Ja,,90,1.0,,1.0,,,9,,Nei,,,639 801,122 147,761 948
,46.0,4645.0,Askvoll,503 ,2 508 ,3 011 ,2 000 ,2 000 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0.0,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0.0,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , Ja ,0.0,0 ,409 ,100 ,2 259 ,344 ,322 ,447 ,1 406 ,2 544 ,4 396 ,17 ,3 ,26 ,67 ,0 ,0 ,0 ,0 ,34 ,13 ,30 ,10 ,231 ,77 ,338 ,4 734 ,26 ,303 ,329 ,28 ,52 ,80 ,,,,0 ,,,,133 ,2 ,2 ,0 ,47 ,4 ,66 ,8 ,44 ,0 ,306 ,71 ,377 ,195 ,474 ,2 184 ,8 135 ,5 135 ,9 956 ,25 410 ,45 ,292 ,152 ,474 ,963 ,9 ,81 ,431 ,0 ,20 ,314 ,318 ,230 ,1 403 ,26 813 ,0 ,0 ,1 ,0.0,0 ,0 ,0 ,2 ,3 ,966 ,1 667 ,10 688 ,674 ,1 052 ,,,7 605 ,17 ,77 ,10 ,5 ,,,,1 164 ,2 435 ,308 ,449 ,,,207 ,5.0,,,,601 ,Ja,Ja,1,1,0.0,0,0.0,0,0.0,0,1,1,17,4,43,8,Nei,Nei,0,0,0,0,0,0.0,0.0,0,0.0,0 ,0 ,0 , Nei ,0.0,0 ,0 ,2,Nei,Nei,Nei,"Vi har ""Bibliotek i butikk"" i to grender.",398,1.0,1.0,0.0,0.0,2.0,40,0,Nei,0.0,0.0,742 660,124 840,867 500
,46.0,4632.0,Austrheim,483 ,2 387 ,2 870 ,3 530 ,2 300 ,2 ,44 ,,,2 ,44 ,,,,1 ,0 ,12 ,,,,,,,1 ,12 ,,,,,,,,,,0 ,0 ,3 ,56 ,,,28 275 ,131 574 ,12 536 , Ja ,2.0,,983 ,77 ,3 837 ,374 ,282 ,100 ,1 760 ,199 ,6 862 ,10 ,6 ,65 ,10 ,1 ,2 ,0 ,0 ,40 ,5 ,21 ,0 ,158 ,76 ,295 ,7 157 ,88 ,694 ,782 ,79 ,283 ,362 ,,,,0 ,,8 403 ,11 805 ,249 ,5 ,79 ,4 ,61 ,17 ,107 ,19 ,20 ,65 ,626 ,29 ,655 ,174 ,128 ,2 744 ,10 256 ,4 166 ,5 671 ,22 837 ,87 ,465 ,113 ,277 ,942 ,3 ,216 ,433 ,13 ,4 ,401 ,302 ,229 ,1 601 ,24 438 ,0 ,1 ,1 ,0.0,0 ,0 ,0 ,23 ,25 ,967 ,1 667 ,10 688 ,674 ,1 052 ,,,7 605 ,17 ,80 ,10 ,5 ,,,,1 164 ,2 435 ,308 ,449 ,,,207 ,4.0,,,,550 ,Nei,Ja,1,"0,6",1.0,"0,4",,0,,0,2,1,13,2,45,5,Nei,Nei,0,4,0,10,0,0.0,0.0,20,0.0,0 ,0 ,0 , Nei ,0.0,0 ,0 ,4,Ja,Ja,Ja,"Kulturleiar/biblioteksjef har kontor på biblioteket. Me har tett samarbeid internt i kulturavd. og tverrsektor, lag og org. Avtale med biblioteka i Nordhordland. Tett samarbeid med skulane, og folkebiblioteket har ansvar for skulebiblioteket.",335,2.0,2.0,0.0,0.0,3.0,20,10,Nei,0.0,0.0,779 000,113 000,892 000
,46.0,4616.0,Tysnes,478 ,2 391 ,2 869 ,3 338 ,2 840 ,1 ,31 ,0 ,,1 ,31 ,,,,3 ,1 ,111 ,,,,1 ,1 ,15 ,4 ,126 ,,,,,,,,,,0 ,0 ,5 ,157 ,1 ,396 ,2 330 ,4 765 ,1 432 , Ja ,1.0,0 ,511 ,76 ,2 945 ,518 ,385 ,103 ,1 446 ,307 ,5 287 ,70 ,31 ,83 ,21 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,236 ,24 ,389 ,5 676 ,125 ,49 ,174 ,174 ,45 ,219 ,,,,0 ,,,,138 ,0 ,84 ,1 ,71 ,3 ,90 ,2 ,0 ,0 ,389 ,53 ,442 ,131 ,139 ,612 ,2 833 ,1 701 ,4 095 ,9 241 ,150 ,452 ,223 ,497 ,1 322 ,17 ,97 ,221 ,,,,,9 ,344 ,9 585 ,4 ,0 ,11 ,,,,,2 ,17 ,1 339 ,1 667 ,10 688 ,674 ,1 052 ,,,7 605 ,27 ,128 ,16 ,8 ,,,,1 164 ,2 435 ,308 ,449 ,,,207 ,5.0,,0.0,0 ,571 ,Ja,Nei,0,0,1.0,"0,8",0.0,0,0.0,0,1,"0,8",21,3,38,29,Nei,Nei,74,0,0,,,,,0,0.0,0 ,0 ,0 , Nei ,2.0,2 ,18 000 ,5,Ja,Nei,Nei,,130,1.0,1.0,0.0,0.0,0.0,9,0,Nei,0.0,0.0,551 578,169 971,721 549
,46.0,4646.0,Fjaler,494 ,2 308 ,2 802 ,8 674 ,8 674 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0.0,0 ,1 ,0 ,6 ,3 ,3 ,,2 ,1 ,75 ,6 ,81 ,0.0,0.0,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0 ,0 ,6 ,81 ,0 ,0 ,,,, Ja ,1.0,0 ,301 ,79 ,2 280 ,577 ,332 ,125 ,1 620 ,239 ,4 533 ,144 ,22 ,37 ,14 ,0 ,0 ,1 ,5 ,161 ,55 ,96 ,51 ,418 ,32 ,857 ,5 390 ,31 ,340 ,371 ,84 ,51 ,135 ,,,,0 ,,,,52 ,0 ,23 ,5 ,98 ,32 ,118 ,36 ,7 ,2 ,373 ,40 ,413 ,90 ,333 ,1 634 ,7 238 ,3 554 ,10 078 ,22 504 ,31 ,156 ,136 ,311 ,634 ,34 ,387 ,276 ,1 ,3 ,309 ,292 ,91 ,1 393 ,23 897 ,0 ,1 ,2 ,0.0,1 ,3 ,0 ,3 ,10 ,644 ,1 667 ,10 688 ,674 ,1 052 ,,,7 605 ,25 ,117 ,15 ,7 ,,,,1 164 ,2 435 ,308 ,449 ,,,207 ,3.0,0 ,0.0,0 ,445 ,Nei,Ja,1,1,0.0,0,0.0,0,0.0,0,1,1,18,4,40,12,Nei,Nei,0,0,0,0,0,0.0,0.0,0,0.0,0 ,0 ,0 , Nei ,1.0,1 ,25 000 ,2,Ja,Nei,Ja,,335,1.0,0.0,0.0,0.0,0.0,15,10,Nei,0.0,0.0,601 941,181 231,783 172
,46.0,4639.0,Vik,436 ,2 199 ,2 635 ,11 000 ,10 000 ,16 ,556 ,,,16 ,556 ,,,,5 ,1 ,262 ,7 ,,118 ,,,,12 ,380 ,,,,,,,,,,0 ,0 ,28 ,936 ,,,1 255 ,1 896 ,, Ja ,,,831 ,9 ,3 548 ,7 ,703 ,25 ,2 977 ,48 ,8 059 ,57 ,,42 ,,9 ,,,,201 ,3 ,405 ,1 ,15 ,2 ,729 ,8 788 ,368 ,561 ,929 ,468 ,250 ,718 ,,,,0 ,,,,120 ,,105 ,,60 ,,141 ,,43 ,,469 ,54 ,523 ,14 ,120 ,2 939 ,9 960 ,6 363 ,8 347 ,27 609 ,122 ,477 ,542 ,875 ,2 016 ,40 ,368 ,533 ,14 ,5 ,1 271 ,1 099 ,2 ,3 332 ,30 941 ,,2 ,1 ,,,44 ,33 ,2 ,82 ,2 098 ,1 667 ,10 688 ,674 ,1 052 ,,,7 605 ,27 ,122 ,15 ,8 ,,,,1 164 ,2 435 ,308 ,449 ,,,207 ,4.0,,,,623 ,Nei,Nei,,0,,0,1.0,"0,5",,0,1,"0,5",11,8,34,,Nei,Nei,0,0,0,,,,,0,,,,,,,,,4,Ja,Ja,Ja,"Vi samarbeider med Vik husflidslag, Ung husflidslag, Vik folkeakademi og Vik mållag.",300,1.0,1.0,,,,16,,Nei,,,544 125,132 781,676 906
,46.0,4623.0,Samnanger,426 ,2 059 ,2 485 ,4 366 ,4 127 ,4 ,61 ,4 ,57 ,8 ,118 ,,,,3 ,0 ,76 ,11 ,1 ,74 ,2 ,0 ,9 ,16 ,159 ,0.0,0.0,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0 ,0 ,24 ,277 ,5 ,1 300 ,2 197 ,4 601 ,1 461 , Ja ,1.0,0 ,323 ,225 ,2 557 ,1 783 ,440 ,242 ,1 742 ,615 ,5 062 ,256 ,116 ,71 ,14 ,5 ,2 ,1 ,0 ,186 ,77 ,579 ,259 ,0 ,0 ,1 098 ,6 160 ,20 ,85 ,105 ,71 ,145 ,216 ,,,,0 ,,0 ,0 ,9 ,0 ,29 ,0 ,88 ,13 ,120 ,19 ,6 ,49 ,333 ,0 ,333 ,106 ,299 ,879 ,4 267 ,2 393 ,5 053 ,12 592 ,56 ,271 ,159 ,479 ,965 ,22 ,500 ,380 ,12 ,8 ,297 ,326 ,231 ,1 776 ,14 368 ,0 ,15 ,9 ,0.0,0 ,22 ,2 ,79 ,127 ,1 092 ,1 667 ,10 688 ,674 ,1 052 ,,,7 605 ,20 ,92 ,12 ,6 ,,,,1 164 ,2 435 ,308 ,449 ,,,207 ,4.0,,0.0,,333 ,Nei,Nei,,0,1.0,"0,77",,0,1.0,"0,5",2,"1,27",17,2,39,0,Ja,Nei,0,0,0,,,,,0,,,6 ,2 , Ja ,2.0,2 ,27 000 ,2,Ja,Ja,Ja,,558,1.0,,,,,40,,Nei,,,600 000,126 000,726 000
,46.0,4635.0,Gulen,355 ,1 942 ,2 297 ,1 505 ,1 505 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0.0,0 ,4 ,0 ,56 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,56 ,0.0,0.0,0 ,4 ,0.0,24 ,0 ,0 ,0 ,4 ,28 ,8 ,84 ,0 ,0 ,,,, Ja ,1.0,0 ,516 ,13 ,2 629 ,37 ,281 ,22 ,1 411 ,40 ,4 837 ,19 ,0 ,39 ,0 ,0 ,0 ,0 ,0 ,130 ,0 ,86 ,0 ,265 ,20 ,539 ,5 376 ,17 ,89 ,106 ,11 ,40 ,51 ,,,,0 ,,,,140 ,0 ,52 ,,53 ,2 ,92 ,8 ,19 ,0 ,366 ,28 ,394 ,70 ,124 ,3 701 ,14 839 ,4 273 ,13 549 ,36 362 ,75 ,472 ,166 ,673 ,1 386 ,15 ,569 ,738 ,2 ,2 ,446 ,658 ,138 ,2 568 ,38 930 ,2 ,3 ,1 ,0.0,0 ,12 ,70 ,20 ,108 ,1 494 ,1 667 ,10 688 ,674 ,1 052 ,,,7 605 ,27 ,124 ,16 ,8 ,,,,1 164 ,2 435 ,308 ,449 ,,,207 ,4.0,,,,612 ,Nei,Nei,,0,1.0,"0,5",2.0,"0,33",,0,3,"0,83",8,2,38,,Nei,Nei,0,3,8,152,,,,0,,,,, Nei ,,,,2,Ja,Ja,Ja,,351,4.0,3.0,,,,12,30,Nei,0.0,0.0,458 957,98 431,557 388
,46.0,4642.0,Lærdal,316 ,1 810 ,2 126 ,4 356 ,4 356 ,9 ,197 ,1 ,20 ,10 ,217 ,1.0,0.0,15 ,2 ,1 ,29 ,,,,,,,3 ,44 ,1.0,0.0,20 ,1 ,1.0,16 ,3 ,3 ,22 ,5 ,63 ,18 ,324 ,7 ,1 548 ,,,,,1.0,10 ,632 ,37 ,2 567 ,115 ,446 ,110 ,1 354 ,203 ,4 999 ,85 ,27 ,147 ,29 ,0 ,0 ,0 ,1 ,193 ,33 ,70 ,15 ,185 ,35 ,680 ,5 679 ,64 ,63 ,127 ,79 ,51 ,130 ,,,,0 ,,,,55 ,0 ,25 ,0 ,62 ,3 ,80 ,3 ,30 ,3 ,261 ,23 ,284 ,89 ,99 ,1 076 ,3 804 ,2 479 ,4 781 ,12 140 ,62 ,313 ,209 ,426 ,1 010 ,14 ,554 ,755 ,5 ,10 ,326 ,326 ,485 ,2 475 ,14 615 ,,1 ,0 ,0.0,2 ,16 ,11 ,435 ,465 ,1 475 ,1 667 ,10 688 ,674 ,1 052 ,,,7 605 ,17 ,80 ,10 ,5 ,,,,1 164 ,2 435 ,308 ,449 ,,,207 ,5.0,,,,415 ,Ja,Ja,1,"0,2",,0,2.0,"0,6",,0,3,"0,8",16,4,41,0,Nei,Nei,0,0,0,,,,,0,,,1 ,5 , Ja ,3.0,3 ,282 000 ,6,Ja,Ja,Ja,Næringsaktør. Samarbeid med lokalbutikken i ei av bygdene med Bok i butikk-konsept.,280,1.0,1.0,,,1.0,20,,Nei,0.0,0.0,500 317,113 565,613 882
